sentiment,label
"Let's describe Larry as an interviewer: a complete suckhole, in every way possible. He laughs at all his guests jokes, he asks the most boring questions and he would never dare contradict them. He hits me as the type of person who wants to be liked by...everyone. Friendly, boring, ol'predictable Harry. He probably owes his success to being a dream interviewer for celebrities because they don't get bombarded with what we, the people, want to know and have a right to know. Let's put it this way: he interviews as if he's in a red country. 02/10, 2 for the guests that come on the show yet it all seems pointless when Larry starts asking his mind numbing questions such as ""What's it like to be a mother?"" followed by the usual answer along the lines of ""Being a mother is the greatest thing that ever happened to me: it's wonderful, but tiring"".",0
"I can't honestly believe that this is a sequel or follow up of John Landis classic comedy horror movie from 1981 . I suppose you can't really describe it as an original werewolf movie either since the bare bones of the story steal elements from the one set in London: An American tourist visits a famous European capital , he narrowly survives a werewolf attack that kills a colleague , he embarks ( Pardon the pun ) on a sexual relationship with someone in the medical profession , he turns into a werewolf , he's visited by apparitions of his dead victims , etc etc . and reading the previous line I've just discovered how much the storyline has in common with the original that it seems very similar indeed . The difference lies in how enjoyable and entertaining the Landis movie is <br /><br />With this Paris based movie there's no scenes that really stand out . There's no naked man waking up in a zoo wondering how he's going to get back home with no money or clothes , there's no bizarre dream sequence of Naziwerewolves and there's no spectacular climax . AAWIP does try to be funny but is there anything more embarrassing than failed humour ? I'm thinking of the scene where Andy McDermott has to convince someone he's got chewing gum in his pocket and not condoms ! Perhaps the biggest difference between the two movies is that there's no poignancy involved with this dubious follow up . You really do feel sorry for the protagonist's fate and dilemma in the London movie , here you just feel Andy is nothing more than a cypher going through the literary motions of a script . There's also a large number of plot holes visible . Is this the first time The Lunar Club have carried out a massacre ? If not then aren't large numbers of corpses with their hearts torn out been reported in the world's press ? Why haven't the police got leads ?<br /><br />Everyone else has mentioned it and so will I - The visuals are poor . Look at the bungee jumping scene at The Eifell Tower , it's painfully obvious that it's achieved via some blue screen projection while the werewolf transformation is done by some very cartoonish CGI . I won't put Anthony Waller in the same bracket as Stephen Sommers as a director who totally ruins a movie because of an over reliance on CGI ( The major problem with AAWIP is the screenplay coupled with a high degree of expectation from those who saw the 1981 movie classic ) but I would have preferred the Rick Baker type special effects used for the transformation . To be fair it's reasonable to speculate that perhaps the budget didn't stretch that far . But at the end of the day this is a fairly poor horror movie that didn't need to be made and DOG SOLDIERS is much better entertainment",0
"Woeful and unnecessary sequel to a bonafide classic. An American Werewolf in London was, indisputably, a gem of a movie: humorous, demented, with just a dash of romance and so very, very British it made me want to stand up and sing God Save the Queen every time the movie ended. Then came this abomination. You know you are in real trouble when the leads are so utterly unlikeable you are glad when they are slaughtered, and actually start cheering for the lycanthropes. Tell you the truth, folks, I only got about half way through this CGIed travesty before losing the will to live and turning it off. Absolutely pitiful and a putrid waste of anyone's time.",0
"Once upon a time there was a great American film. Which combined horror and comedy with equal thrills. This film featured clever direction. Groundbreaking special effects and superb comedic and serious acting. It was entitled 'An American Werewolf in London.' Sixteen years later the long awaited sequel was finally pinned onto the poster board outside your local theater. Surely it would have at least some of the thrills of the original. Think again. 'An American Werewolf in Paris' is an incomprehensible mess from start to pitiful finish. The problems begin with the leading man. Tom Everett Scott's performance is stiff and tiresome. From the outset he seems intent on proving that all young people are simpletons. In his defense, not even a seasoned Shakespearean thespian could have extracted a good performance from the juvenile and witless dialogue. At one point, one of Scott's deceased friends, who's soul is doomed to walk the Earth after being carved up by one of the werewolves, Is finally able to leave for the afterlife. He then quips to Scott and his friends. 'Okay guys, see ya.' What a memorable goodbye. Julie Delphy soon shows up as Scott's mysterious European love interest. Basically, she's a French girl playing the French girl. It isn't much of a stretch. But all this stupidity isn't even the most disappointing thing about the film. The special effects, such an integral part of the superb original film, fall far short in this flop. The werewolves look like cartoons. And no matter how well you sculpt a cartoon with sinewy lycanthrope muscles. It's still hard to get scared of a cartoon. So instead the vacationing American gang, led by the ultra weak Scott, keep finding excuses to return to the werewolf's catacombs lair. Here it's much easier for this incompetent special effects crew to keep the computer enhanced creatures or absurd beast masks under the cover of darkness. Some have said that if you don't look on this film as a sequel it's not as bad by comparison. I disagree, this film can not stand on its own, and is even more of a disgrace when compared to the brilliant original. If it doesn't want to be looked on as a sequel it should not have borrowed most of the title from the 1981 film. I , don't care how much you love werewolves. Or how much you worshiped 'American Werewolf in London.' as I myself did. This one is simply not worth wasting your time. 'Okay guys, see ya.' Terrible. 3 out of a possible 10 T.H.",0
"God, that sucked. You can't end a horror movie with a happily-ever-after family setting. Yeash. I was kind of ambivalent going in to the final act. But, my god. He didn't have to kill the girl, she didn't die, the ghost father appears with a cure (which makes no sense, because his spirit would have been liberated after the yank kid killed all the bad werewolves). What a hunk of junk. This is the worst horror movie I've seen in a long time, and I've watched a lot of horror movies. This is a slap in the face for Landis and everyone else involved in American Werewolf in London. Blegh. I hope that this ruined the career of every one in it bar Julie Delphy. And CGI: Kind of new and chic back in 1997, but today it just looks drab compared to the artful prosthetic/makeup work of London. Anyway, I'm done, I hope I've scared a few people of. Get the original instead, or failing that The Howling. Or failing that watch American Idol reruns. Just don't watch this mess.",0
"Perhaps I'm being too generous when I give this film two and a half stars out of five, but there was an occasional moment. However, as ""An American Werewolf"" movie this one is a missed chance! There are no real plot connections to the superior original to speak of, but the story is similar in some ways to ""London"".<br /><br />*Possible Spoiler Warning* American kids go to foreign country, one falls in love with a beautiful girl. Another one of the kids gets slaughtered by a werewolf in the same night that one gets bitten, and despite his undead friend's warnings, by the light of the full moon he sprouts fur, fangs, and claws!<br /><br />But there are some differences in the story, for one; the girl is one of the werewolves. Second; there are three American Kids. And third; there's some weird-@$$ werewolf cult intent on taking over the world! As crazy as it sounds, that last one, WASN'T a joke! *Spoiler Ends*<br /><br />The films suffers from many things, first the weak acting drags it down immensely! Tom Everret Scott's performance is amatuerish at best, and he and Julie Delpy, who plays his love interest, don't seem to have any chemistry together at all. Second; A weak script that seems to be all over the place. Many elements of suspense and dark comedy, that made the original one great, are missing in this one. And whoever said that eating out the heart of the werewolf that bit you will change you back human? Last I heard this wasn't part of werewolf lore at all! Third; terrible special effects; The werewolf effects are done with computer animation, which works for things such as dinosaurs, ghosts, and space ships. But seems choppy, fake and artificial, when used for furry creatures like werewolves.<br /><br />However there were a few things that saved this one from total ""turkeydom"", there's one hilarious scene in a Paris cafe when Andy (Scott) is having coffee with Serafine (Delpy), he drops a bunch of condoms on the table, and tries to pass them off as chewing gum, by chewing and blowing a bubble! Also; the soundtrack, a very cool mix of alternative rock bands like Bush and Smashmouth. Although none of the songs have the word ""moon"" in their title, like the original movie, the soundtrack is great nontheless. And another funny scene when a rotting corpse, played by Julie Bowen, attempts to whistle and her eyeball pops out, had me laughing out loud.<br /><br />But as a whole this film seems to lack the wit and suspense of the original. And the overly contrived ending doesn't help it out much either.<br /><br />**1/2 Two and a half Out of Five Stars (Average.)",0
"I was a fan of the AMERICAN WEREWOLF IN LONDON movie and so was curious whether a 16-year later sequel could be done with French language and local re-cast major, supporting, and minor characters. Tonight I watched the ""edited for FOX Network"" version that was some sort of curious hybrid of several hyperactive sequels. The screenwriters and directors pay homage to certain of the key plot concepts: Tourist gets wolf bite, full moon comes out, boy meets girl, boy becomes beast, boy dies heroic death after help from ghost victim. For me, the oddest aspect of this ""formula"" teen horror special effect-ride was the casting of the school teacher-love interest of the TV comedy ""ED"" as one of the werewolf's clueless victims who is more or less totally unsympathetic in the scripted lines they handed her. I haven't seen another horror-flick that this movie is ""sequelling"" (a vampire fighting flick titled BLADE), but I guess that parts of its plotline must explain how villain werewolves (they're spoofish) are threatening the ""good"" werewolf pair during a long part of the movie. There is also a final conflict in a Paris subway train, a la SPEED. This 1997 studio product is an odd hybrid of a film since considerable technical effects are shown for scary purposes but the authentic terrors of the original have been completely undermined, in my opinion. Such an odd re-write of the werewolf legend and ""movie-mythology"" !?! My suggestion to those considering this at the video store -- go for a classic ""top of the line"" Thriller instead : Alfred Hitchcock's PSYCHO!",0
"The odd mixture of comedy and horror sometimes works and sometimes doesn't. Had the main male character been a little more interesting, the film would have been as well. A trio of young Americans visit Paris, run into a beautiful werewolf, and the problems confound from there.<br /><br />Numerous logic holes make the possibly intriguing story difficult to take.",0
"This DVD is missing its calling as a Heineken coaster.... This is a great example of why no one should ever go see a sequel with a different director/writer than the original. Two hours of this turkey left me begging for Exorcist 2 reruns. <br /><br />NO legitimate laughs. NOT ONE decent scare. The script was just a mess and I felt bad for the actors who had to perform it (they must have had sick relatives at home or monster coke habits or something).<br /><br />The original was a makeup effects landmark. So naturally, the producers of the sequel thought it would be a great idea to to scrap makeup FX and do CG werewolves instead. These CG werewolves had me laughing a lot harder than any of the ""comedy"". It was just a total miss. If ya want a night's entertainment, go rent the original again. Or go take a film class and make your own horror film. You're bound to do better than these fools did.",0
"Well, what can be said about a ""horror comedy"" that features neither horror nor comedy? There are no characters in the film, but much too many plot lines - all underdeveloped and mostly superfluous.<br /><br />The computer generated creatures look bad, a bit like Disney versions of oversized rats without a tail. The walking dead are the biggest rip-off apart from the title, the shall look like the dead in Landis' movie, but are far removed. They just look like bad actors with abit of plastic and bull's blood added.<br /><br />Two plot lines really showed some promise (the love story and the ""company"" story), but failed as miserably as the director, the writers, the SFX department, the production and the actors.",0
"I had been wanting to see An American Werewolf in Paris for a long time because I loved its predecessor, but this film didn't impress me as much as An American Werewolf in London. Actually, to be quite honest, it didn't impress me at all.<br /><br />Tom Everett-Scott and his dude pals are wandering Paris and, in a preposterous bungee stunt off the Eifel Tower, rescuing wolf-babe Julie Delpy from death. Before you've time to work out if the constant mugging and lumpy dialogue is meant to be the stuff of comedy, a full-moon has hit and the brats are being chased by dreadful CGI werewolves down Parisian sewers.<br /><br />The script is disgustingly poor, the actors were made to make this film, they're horrible performances match the status of the movie. From start to end, this movie is never entertaining, engaging or even slightly watchable. I had trouble watching this whole film without throwing up my dinner, to be quite honest.<br /><br />The action scenes aren't exciting, the jokes aren't funny and the werewolves aren't scary. In short: Miss out or be haunted forever.<br /><br />I rate An American Werewolf in Paris 2 out of 10.",0
"AWiP tries to be funny, scary, tense, and romantic ... and fails in every respect. The acting is average at best, but mostly stupid. The special effects are not enough to make up for the stupid plot devices, and the chemistry between *ANY* character is juvenile.<br /><br />If you don't want to be mad at yourself, don't pay money to see it.",0
"Take an utterly stupid story. Couple it with unprofessional performances, 2 bit graphics, add ultra-lame comedy bits, and you get this film. I thought the original was bad, but at least that story was simple and straightforward, though idiotic. May nobody produce another in this series.",0
"I just don't get it. Why call this a sequel to the film ""American Werewolf"" when it has absolutely NO connection with it whatsoever? The first film was funny *and* scary with ground breaking special effects. (If memory serves, the Oscar category for special make-up effects was *created* for this movie). ""Paris"" is none of these things. Awful effects, and not much else. Do not see this movie. Rent the original ""Werewolf in London"" instead. You'll be much happier.",0
"One of two movies I have actually thought about asking for money to stay until the end. Most movies have at least one thing that is worth staying for, even if it just to laugh at how bad it is. I never found it for this movie. Nothing was good, from the script, to the very bad effects. The worst movie I have ever seen.",0
"Hello people,<br /><br />I cannot believe that ""Shades"" from That Thing You Do took this role. I don't think Cory Feldman would have taken this role. This movie was a fuming pile of dung. Save your money and time, and see every one of the top 250. I swear I wanted to slap the lady at Blockbuster silly for permitting me to rent this. Stay away!!!!!!<br /><br />Mr. Hipp",0
"you will likely be sorely disappointed by this sequel that's not a sequel.AWIL is a classic.but this movie is about as far from being a classic as you can get.what a joke.special effects that aren't very special,horrible dialogue,non acting.and a laughably ridiculous subplot quickly and unconvincingly,(not to mention fleeting)tacked on with about a third of the movie left.did i mention the story is less then lame.there's no way this was supposed to be serious horror movie,yet it's to stupid to be funny in any good way.the rating it currently has(4.8/10)is too generous if you ask me.my rating for An American Werewolf in Paris:a 3.5/10",0
"This is a title in search of a movie. It's a pitch that sounded lucrative to some studio executive and the rest be damned. When this film was made there were still two things that CGI did not do at all well: people, and fur. Furry people were thus not destined to look good when rendered by computer. This is the only example I can think of where effects for a well-funded sequel took a giant leap back landing well behind those of the original movie. For the record, the design of the werewolves doesn't help a bit. The film-makers apparently couldn't decide between quadruped and biped, tried to do both, and wound up with a creature that looks equally awkward either way. The transformations are anatomically nonsensical and the end result with a relatively high forehead and short snout looks like a cross between Ron Perlman and a hyena. But back to the crass part. This is a movie which exists PURELY to cash in on its forebear. I am not a fan of Landis' original film but boy, does it look good in light of this. If you thought some of Landis' humor was forced try some of the excruciating attempts here. The bubble gum scene, the corpse humor, the dog that...you know, you'll just have to watch that bit yourselves. Thomas Everett Scott is on vacation in Europe with friends and decides to take a break from acting the ""ugly American' and bungee jump off the Eifel Tower in the middle of the night. This leads to him rescuing a young woman (Delpy - Julie it's not worth this just to become a star in America. Ask Rutger Hauer) from jumping to her death. She turns out to be part of a cult of werewolves who are plotting to...I'm not sure, something bad. Ghastly French stereotypes, gaping plot-holes, a muddled ending. No matter, the studio cared only that the title would likely fool millions of ""American Werewolf in London"" fans into handing over their cash. For the most part, happy to say, they were wrong.",0
"There is really but one thing to say about this sorry movie. It should never have been made. The first one, one of my favourites, An American Werewolf in London, is a great movie, with a good plot, good actors and good FX. But this one? It stinks to heaven with a cry of helplessness.<br /><br />",0
"An American Werewolf in Paris wasn't really that good compared to the original.The original didn't use computer effects for the werewolf and they looked more realistic .The werewolf effects in this film looked too cartoonish.most of all,the movie did not have enough for me for a horror film to enjoy.",0
"This film probably would have been good,if they didn't use CGI (computer generated imagery)for the werewolf scenes.It made the creatures look fake and the werewolves looked cartoonish.CGI is great for certain effects like the dinasours in Jurassic Park or Twister.But when we see a film where the creature must look completely real,CGI is not the way to go.Look at An American Werewolf in London.No CGI.Just makeup and a mechanical creature and what you come up with was more realistic than what was shown in the sequel.This film did offer a few gags that was fun to watch and the humor in this movie seemed to have drawn me in but it's nothing more than a film that I thought was O.K.And that's not good enough.In my opinion,An American Werewolf in Paris doesn't hold up to the original.",0
"An American Werewolf in London had some funny parts, but this one isn't so good. The computer werewolves are just awful: the perspective is all off, it's like seeing them through a distorting mirror. The writers step on the throat of many of their gags. American boy says to Parisian girl, ""Is there a cafe' around here?"" Instead of just leaving it at that, they have to have the girl sigh and respond, ""This is Paris.""",0
"Jeff Speakman never really made it beyond the lowest ranks of martial-artists-turned-actors (lower than Don ""The Dragon"" Wilson, for example), and with vehicles like ""The Expert"", you can see why. There are three major problems with this movie: 1) The plot - or should I say plots - are all over the place, there are some characters who get a lot of screen time but serve little purpose, 2) There are only 4 fight scenes in total, some of them completely unrelated to the main plot and some taking place in the dark, 3) The music score is overzealous and overbearing. Strange as it may seem, this is really the most annoying thing about this film: the score persistently tries to convince you that you're watching some sort of grand epic, instead of the low-budget limited-action film you are indeed watching. With all that said, at least there's James Brolin around to lend a touch of credibility. *1/2 out of 4.",0
"Oh, well I thought it should be a good action, but it was not. Although Jeff Speakman stars there is nothing to watch.Only two fight for almost 1,5 hours, yak.A lot of talking and everything is so artificial that you could not believe it. The plot is clear from the beginning. If you want good action don't rent this movie.",0
"THE EXPERT, starring Jeff Speakman, is the definition of DULL!!!<br /><br />Dull, characters, dull situations, dull direction, dull actors, dull cinematography, dull music.<br /><br />I don't really understand this movie. Is it supposed to be an action movie? It's almost as if Speakman wanted to be in a serious movie but the level of acting and writing found in THE EXPERT is below your average TV drama. And there are some typical ""Speakman pummeling bad guys"" scenes here and there but the main aspect of the movie relies on some sort of believable drama, which is totally wrong for Speakman or is so badly directed that it just doesn't work with the action star. In the end, this confused movie looks and feels very nondescript and bland. The worst aspect of THE EXPERT is the music. The composer is a Jerry Goldsmith wannabe, with his pompous and melodramatic score, which simply doesn't belong in this kind of (dull) movie. It's as if the producers knew they had a very dull product on their hands and they asked the composer to make the film feel more compelling and dramatic with his score, which makes the entire movie look even more confused, goofier and dull.<br /><br />Don't waste your time watching this, even if you're a Jeff Speakman fan.",0
"I think I would probably not hate this movie if I spoke Polish. I selected the English version at the first menu, but it gave me Polish dialogue with English subtitles, just as the Polish version did. Maybe the dialogue was so disjointed because the person that did the subtitles could not translate it into English very well. To exacerbate the issue, some of the dialogue had no subtitles at all. The acting was pretty bad, especially the female lead, who was melodramatic about everything! One scene that bothered me was when a German woman was caught stealing and as the mob was jostling her around, her shirt opened and the director showed close-ups of her naked breast for the next 15-20 seconds. I couldn't see how her breast added to the drama of the scene or the film. Maybe the director was trying to increase the numbers of teenage boys in the audience. Much of the film takes place in an extermination camp liberated by the Americans. First, the ""American"" uniforms did not look anything like U.S. Army uniforms. Second, none of the extermination camps in Poland were liberated by the Americans. I would think that a Polish film director who turned 19 in 1945 would know better than an American born in 1966 that all six extermination camps were liberated by the Russians. All in all, it's just not a very good film if you don't speak Polish.",0
"I'm not in favor of death penalties but in this movie, it couldn't happen fast enough. Just to end the movie. I don't understand why this movie is rated as high as it is. It fooled me into a bad night.",0
"It is difficult to imagine how the engaging Dan Brown novel ""Angels and Demons"" could misfire as badly as this film version. Here are ten reasons why the film was a failure. Due to the spoilers, please do no read on unless you have already seen the film.<br /><br />(1) In the film, there was no love relationship between Robert Langdon and Vittoria Vetra. Worse still, there was not even any chemistry between the two leading actors. <br /><br />(2) The breathtaking locations in Rome, as described in the novel, were not realized visually in the film. I am aware that director Ron Howard encountered difficulties in filming on location. But there are superior photographed depictions of Rome on The History Channel than in this film where the Eternal City was presented in eternal stock film footage. The great art works described in the novel were only briefly depicted in the film. The magnificent Bernini sculpture of the ""Ecstasy of St. Teresa"" was only momentarily glimpsed, and the West Ponente relief in Vatican Square was not visible at all.<br /><br />(3) The most tasteless choice made by the film-maker was in the depiction of the deceased pope who actually resembled the beloved John Paul II. In the novel, the pope is clearly fictional with no resemblance to any real pope.<br /><br />(4) One of the most colorful (and important) characters of the novel, Maximilian Kohler, Director of CERN, was cut out of the screenplay.<br /><br />(5) There were numerous instances when the lines of dialog were inaudible due to extraneous background noise.<br /><br />(6) There were moments when the faces of characters were not visible due to the shadows and chiaroscuro film lighting. This technique worked in ""The Godfather"" films, but Ron Howard is no Gordon Willis.<br /><br />(7) The College of Cardinals was quite a motley crew with one of the electors speaking in a Southern drawl. This dude would have been more at home on a Texas ranch than in the Sistine Chapel.<br /><br />(8) The crucial relationship of the Camerlengo and the deceased Pope was not defined in the film. This relationship was central to the theme of science vs. religion and the relevance of the Illuminati to the plot against the church.<br /><br />(9) In the novel, the character of Hassassin was an unforgettable villain. In the film, that assassin character's role was a cardboard cutout villain. <br /><br />(10) As a whole, the filmmakers did not trust the workings of the successful novel.<br /><br />In the novel, Langdon makes an impossible fall out of the sky and into the Tiber River. In Ron Howard's film, it was the movie itself that landed in the Tiber.",0
"Personally, the book was a very well written, amazing, thrilling piece that was not brought to justice to the movie. Watching the movie at 12.01 in the morning to see that major parts of the book were left out frustrated me, seeing that it affected the ""different"" outcome of the movie. There was something to be desired out of this movie, but all in all, it lacked in plot.<br /><br />For someone who has NOT read the book, I could see how this movie would be seen as inviting and entertaining with its controversy and suspense. However to a dedicated reader who has read it seven times, I did not see the strong connection between the two: both the movie and the novel.<br /><br />With major characters missing (such as Maximilian Kohler) and the abrupt turn in plot with the survival of the last cardinal in the preferiti, the plot of the movie was slightly strewn thus leading to a different take in the conclusion of the story. The Hassassin too was portrayed as a common white man, compared to that of in the novel where he was portrayed as a Muslim; his motives in the book are predominately based his ties with the Illuminati, however, in the movie, his motives are based on money and seemed more like work than some personal tie to the task at hand.",0
"I went to see this movie tonight, trying to keep an open mind. I had hoped to enjoy a movie that I expected to be different from the book. There were considerable differences from the book, much like the changes made in the DiVinci Code. I went to see the DiVinci Code with the same thought process and managed to enjoy the film, in spite of, the changes from the book. It was still enjoyable, filled with action, and the process of deciphering the symbols was interesting and mentally stimulating. Unfortunately, Angels and Demons disappointed on almost every level. Throughout the movie, symbols are found and figured out quickly, without any interest for the viewer. They blow past the various Immuminati symbols so quickly that we had no chance to get a look at them and appreciate how they work. The final Illuminati symbol, which was the most interesting and creative one in the book, was replaced with the crossed keys symbol. In my opinion, that was a missed opportunity to focus on and spend a little more time on the symbols, which is what the Langdon character is all about. Overall, this movie is a very poor interpretation of the book, and fails at the attempt to be an action movie / thriller. 4 out of 10",0
"Why did they not follow the book ... I am really sad and disappointed. I was so looking forward to seeing this movie, however, if you have read the book (maybe recently) it might be very difficult to remain objective. My wife had not read the book, and she loved the movie.<br /><br />Reasons for the disappointment are: 1) Cern's involvement ... gone with the wind, such a shame, there is a very small part at the start, where the antimatter is created, but even that does not stick to the facts (why not, the fact that Vittoria's father was burned with the first Illuminati brand, which is how Langdon got involved would have been a perfect start to the Movie_ 2) Story-line between the (deceased) pope and Camerlegno completely gone ... this completely screws up the motive for the stealing of the antimatter 3) Story-line between Langdon and Vittoria Vetra completely non-existent<br /><br />All-in-all, too flaky storyline, and cannot understand that Dan Brown allowed them to put his name against it. Maybe I should revisit this film in 10 years time, when I cannot remember the excellent book anymore (fat chance on forgetting the book I am afraid)<br /><br />Really sorry for the negative review, which was spoilt by expectations",0
"The implausibility of the plot has been noted by several commentators, particularly the immense amount of trouble Fr McKenna would have had to have gone to, and the sheer impossibility of some of the calculations he would have had to have made, including that Langdon was going to decipher each clue in minutes. McKenna is branded; a few seconds later he is giving orders, and a few minutes later, he is running (literally) around in charge of operations -- in real life, he would be in shock. And, as usual in thrillers, the assassin doesn't kill the heroes, giving as his only lame explanation that they were not on the list of those to be killed, as though every other innocent bystander he shot was. I have always used Independence Day as the hallmark of a truly awful film (US President commandeers jet plane and beats off aliens, ha ha), and this effort runs it close. For such an implausible film, Angels and Demons contains a remarkable number of predictable incidents. Who didn't laugh knowingly when the assassin went to get his reward in the Volkswagen? I felt like shouting, ""You are going to be blown up"". Who didn't know that the heroine was going to find a body in the lab? Who didn't spot the baddie? Technically also, the film was awful. The dialogue was more often indecipherable than clear, while the races across Rome to the next church were accompanied by deafening music. Moreover, many scenes looked like mud. The one redeeming feature was the shots of Rome and what looked like the Vatican -- an achievement, because I am sure that the Vatican officials would not have wanted this dross shot in and around St Peter's -- and the interiors were convincing. Rome is a magic place, and I enjoyed seeing it fleetingly.",0
"Ron Howard and his ""editors"" only had one job to do... Follow the guidelines of the book which was ""rich"", ""mysterious"", ""moving"" and highly cinematic in its approach! <br /><br />What they did? They changed EVERYTHING and I mean EVERYTHING! What is left is something that has no right being called ""Angels & Daemons""! <br /><br />I really love the book and find it very hard to see it being treated this way!<br /><br />I wonder what was the opinion of Dan Brown himself for ""this"" film.<br /><br />I really have no patience to sit down and right the 1.000.000 changes they made, it is pointless.......",0
"Firstly I loved the book, more so than the more popular Da Vinci Code and although the DVC film was not well received, I liked it and bought the DVD. However, there is no chance that I will ever want to watch Angles and Demons ever again.<br /><br />The film barely resembles the book, in fact only the general premise of the story is there.<br /><br />From the very start of the film I was disappointed, in the book Robert Langdon receives a call and fax from Maximilian Kohler, Director of CERN. Who finds the body of Father (can't remember the name) and then requests Langdon to come, using the super fast plane... In the book the only people who knew about this technology that the Father and Daughter team had created were themselves and the camerlingo... In the film however, there was a massive team involved... so the tension was never there... how did they find out etc.<br /><br />Leaving out or rather changing this whole part of the story was a massive mistake and was in my mind what made it a poor movie... it changed everything that happened from then on, when the Camerlingo was confronted in the pope's locked room, it should have been Maximilian Kohler who shot the video from his wheel chair, the commander rushed in to get the camerlingo but was shot by Olivetti, in the film it was the commander in the room and Olivetti was shot... (err I think I got this right, but I was bored and can't really remember the events in the film)...<br /><br />There was no love interest between Vittoria and Robert and in the book she wasn't at CERN when he arrived and was indeed was flown in from her research work. In the book all four of the preferratti were killed, but in the film the last one of the four survived the fountain. In the book Vittoria was kidnapped and Robert had to rescue her and it was they that killed the Assassin at the Church of the Illuminati, not blown up like he was in the film by the Camerlingo. The bit where Robert was confined under a stone coffin was not there, saved by his Mickey mouse watch alarm. OK in the book we are led to believe that Langdon bailed out of the helicopter, fair enough to say that this was a bit far stretched, but it was important in the film, because he had to race back with the film... There was no mention of how Vittoria and her adopted father became involved, this was also important in getting to know the character of Vittoria.<br /><br />In all one of the worse films I have seen, I would have left early, but my brain went numb and I lost the use of my legs temporarily. A really really reeeeeeaaaaaaalllly poor attempt and not one of Ron Howards finest, in fact, how he will get work again is beyond me!!! I want my money back!!!",0
"I'm a historian. This movie is so wrong it hurts. Tried to watch with an open mind, but if you're going to delve into a movie or anything for that matter of this nature at least do some homework regarding history, locations, church protocol, et cetera. Stop playing to the dumb audience, please. There are those of us out there that actually put on our shoes and venture out to the theatre when something of this nature, worthy of a theatrical release comes to town. A little research, all I'm asking. But then again, the book it's based on is somewhat of a joke in itself. So basically, they took a novel with many errors and decided to make it into a screenplay, pour millions and millions and millions of dollars into it and make an incredibly promoted world distributed theatrical release and at no time have anyone take the time to do a little research on the lot of it. I know several of my colleagues who would have done it for just the credit alone or at least given it to a body of students as an assignment for several weeks to research various aspects or just pay someone knowledgeable a couple of bucks just to run through it because trust me, there are plenty of starving historians out there who would have jumped on the opportunity if it had presented itself.",0
"Recension: Angels & Demons<br /><br />The movie is directed by Ron Howard. He has had also made famous movies like The Da Vinci Code & Cinderella Men. He directed also the famous TV-series 24. The most famous actors are Tom Hanks(The Da Vinci Code,The Green Mile, Forrest Gump,) & Ewan McGregor(Cassandra's Dream, Moulin Rouge, Star Wars: The Phantom Menace,).<br /><br />In the begin I was shocked because they changed the beginning from the movie so big. Because they changed the father of Vittoria Vettra(Ayelet Zurer) in someone else, Silvano Bentivoglio(Camren Argenziano). Another Change is that Robert Langdon(Tom Hanks) never goes to the CERN. It was nice that they could film on location in the CERN.<br /><br />Then movie goes on, They are spectacular car races in Rome. An I also like the part in Chirstian Archives very much when they destroy the work of Galileo, it was funny. It was also funny that they where locked in the archives the second time they get in, Robert Langdon destroyed half of the archives and when they bust out, the electricity get on<br /><br />I found It very stupid that Robert Langdon not went in the helicopter, but that the Camerlengo(Ewan McGregor) gets in alone, another detail is that in the movie the Camerlengo is an adopted son from the pope. In the book He is the real Son of the pope.<br /><br />When I should give the best acting performance then I should say Pierfrancesco Favino who plays inspector Olivetti. The worst acting was from the assassin, who was played by Nikolaj Lie Kaas, I think he was underachieving, because in Adams Apples he played Faboulous.<br /><br />I think the whole movie is underachieving because director Ron Howard made some many stupid changes. I would rate the movie by 4/10.",0
I went into the movie expecting a little action mixed with a strong story line. I understand that changes between written works and movies must be made...for many reasons.<br /><br />The changing of the relationship between the scientists ( they were father - daughter in the book) The Director of CERN was eliminated thus causing the scene between the Carmelengo and the Director to be changed to the Carmelengo and the head of the Swiss Guard in the Pope's office.<br /><br />Ron Howard made sure to get his dad inserted as a Cardinal with a hayseed accent but missed all the symbolism. Both Lagdon and the Carmelengo ascended to the heavens in the helicopter with Hanks character landing in the river and the priest landing upon the chapel in what was described as a Christ-like image.<br /><br />At some point this film needs to be remade by a director who is up to the job,0
"An EXTREMELY fast paced,exhilarating, interesting, detail rich book. Its a huge shame that the film had none of these qualities. not only was Tom Hanks' mild mannered portrayal or Robert Langdon Laughable, but the name changes to key characters, huge deviances from the original story line, and poor Irish/Italian accent from Carmalengo Played by Ewan Mcgregor, made for the worst book to film EVER.<br /><br />As a huge fan of A&D the book, i had high hopes for a more lavish, true to book detailed movie, where it would start and finish just as the book did - leaving me wanting more.<br /><br />All the film really did was depress me within the 1st 10 minutes.<br /><br />what was impressive was how the... sorry! i couldn't even finish that sentence without laughing.<br /><br />in short - Vittoria was the token hottie, a very second to Audrey Tatou and there were some very nice Alfa Romeos.<br /><br />i would recommend reading the book to understand that, if Ron Howard must insist on making ANOTHER book to film, i would be happy saving my £6.40 for a KFC zinger meal and some chicken wings - far more entertaining and deeply more satisfying!",0
